,x,y,cluster,id,code,size,tag,title,count,priority
1007,4.559107,4.515212,16,1007,other,0.25,Correctional Workforce Challenges,"<i><br>Challenges and Needs in the Correctional<br>Workforce: Recruitment, Training,<br>Retention, and Public Perception</i>",44.0,Regular
1008,4.2957993,4.451335,16,1008,tech,0.25,Correctional Workforce Challenges,"<i><br>Challenges and Needs in the Correctional<br>Workforce: Recruitment, Training,<br>Retention, and Public Perception</i>",44.0,Regular
1009,7.4760804,7.192972,46,1009, polic,0.25,Social Media Analysis Challenges,<i><br>Challenges and Needs in Social Media<br>Analysis for Law Enforcement and<br>Criminal Justice</i>,21.0,Priority
1010,7.6789064,7.3791037,37,1010, polic,0.25,Digital Investigations,<i><br>Challenges and Solutions in Law<br>Enforcement's Use of Social Media and<br>Digital Data</i>,16.0,Regular
1011,6.628509,6.3883705,34,1011,tech,0.25,Collaboration Enhancement,<i><br>Enhancing Collaboration and Coordination<br>for Crisis Management and Innovation</i>,13.0,Priority
1012,8.175489,7.1983194,-1,1012,other,0.25,Noise Point,Noise Point,0.0,Regular
1013,6.6206307,6.4036274,34,1013,tech,0.25,Collaboration Enhancement,<i><br>Enhancing Collaboration and Coordination<br>for Crisis Management and Innovation</i>,13.0,Priority
1014,6.594549,5.508596,33,1014, polic,0.25,Operations Enhancement,"<i><br>Improving Agency Operations through<br>Technology, Data, and Evidence-Based<br>Research</i>",30.0,Regular
1015,7.4463425,7.1772285,46,1015, polic,0.25,Social Media Analysis Challenges,<i><br>Challenges and Needs in Social Media<br>Analysis for Law Enforcement and<br>Criminal Justice</i>,21.0,Priority
1016,7.4831066,7.2418323,46,1016, polic,0.25,Social Media Analysis Challenges,<i><br>Challenges and Needs in Social Media<br>Analysis for Law Enforcement and<br>Criminal Justice</i>,21.0,Priority
1017,7.4619,7.2016463,46,1017, polic,0.25,Social Media Analysis Challenges,<i><br>Challenges and Needs in Social Media<br>Analysis for Law Enforcement and<br>Criminal Justice</i>,21.0,Priority
1018,6.6297297,6.439549,34,1018,tech,0.25,Collaboration Enhancement,<i><br>Enhancing Collaboration and Coordination<br>for Crisis Management and Innovation</i>,13.0,Priority
1019,7.204334,6.975889,46,1019,other,0.25,Social Media Analysis Challenges,<i><br>Challenges and Needs in Social Media<br>Analysis for Law Enforcement and<br>Criminal Justice</i>,21.0,Priority
1020,7.8951735,7.9651866,-1,1020,other,0.25,Noise Point,Noise Point,0.0,Regular
1021,7.389285,7.077433,46,1021,tech,0.25,Social Media Analysis Challenges,<i><br>Challenges and Needs in Social Media<br>Analysis for Law Enforcement and<br>Criminal Justice</i>,21.0,Priority
1022,7.351761,6.7381363,-1,1022,other,0.25,Noise Point,Noise Point,0.0,Regular
1023,7.71689,8.055701,27,1023,other,0.25,Video Management,"<i><br>Improving Video Data Management,<br>Analytics, and Standards in Civil<br>Service</i>",25.0,Priority
1024,7.563565,7.2102776,46,1024,other,0.25,Social Media Analysis Challenges,<i><br>Challenges and Needs in Social Media<br>Analysis for Law Enforcement and<br>Criminal Justice</i>,21.0,Priority
1025,5.771038,5.043072,10,1025,other,0.25,Training Methods,"<i><br>Exploring the Need for Improved,<br>Scalable, and Cost-Effective Training<br>Methods Across Various Sectors</i>",16.0,Priority
1026,5.7051425,4.818964,10,1026,other,0.25,Training Methods,"<i><br>Exploring the Need for Improved,<br>Scalable, and Cost-Effective Training<br>Methods Across Various Sectors</i>",16.0,Priority
1027,7.6395583,7.8582478,-1,1027,other,0.25,Noise Point,Noise Point,0.0,Regular
1028,8.7166395,7.179353,49,1028,other,0.25,Data Acquisition Challenges,<i><br>Challenges and Solutions in Data<br>Acquisition from Providers for Legal<br>Processes</i>,32.0,Regular
1029,8.619407,7.214643,49,1029,other,0.25,Data Acquisition Challenges,<i><br>Challenges and Solutions in Data<br>Acquisition from Providers for Legal<br>Processes</i>,32.0,Regular
1030,7.3734274,6.9945083,46,1030,other,0.25,Social Media Analysis Challenges,<i><br>Challenges and Needs in Social Media<br>Analysis for Law Enforcement and<br>Criminal Justice</i>,21.0,Priority
1031,7.9128194,8.010547,27,1031, polic,0.25,Video Management,"<i><br>Improving Video Data Management,<br>Analytics, and Standards in Civil<br>Service</i>",25.0,Priority
1032,7.2961936,7.036024,46,1032,other,0.25,Social Media Analysis Challenges,<i><br>Challenges and Needs in Social Media<br>Analysis for Law Enforcement and<br>Criminal Justice</i>,21.0,Priority
1033,5.7323995,8.660341,30,1033,other,0.25,GPS Implementation Challenges,<i><br>Challenges and Solutions in Implementing<br>GPS Technology in Law Enforcement and<br>Corrections</i>,13.0,Regular
1034,8.634502,7.08615,49,1034,other,0.25,Data Acquisition Challenges,<i><br>Challenges and Solutions in Data<br>Acquisition from Providers for Legal<br>Processes</i>,32.0,Regular
1035,8.859289,7.0085344,49,1035,other,0.25,Data Acquisition Challenges,<i><br>Challenges and Solutions in Data<br>Acquisition from Providers for Legal<br>Processes</i>,32.0,Regular
1036,9.405261,7.0540757,51,1036,tdv,0.25,Evidence Management,"<i><br>Challenges and Improvement Strategies in<br>Evidence Management: Compliance,<br>Storage, Retention, and Accessibility</i>",11.0,Regular
1037,8.0708065,7.4543366,37,1037, polic,0.25,Digital Investigations,<i><br>Challenges and Solutions in Law<br>Enforcement's Use of Social Media and<br>Digital Data</i>,16.0,Regular
1038,8.63351,7.076759,49,1038,other,0.25,Data Acquisition Challenges,<i><br>Challenges and Solutions in Data<br>Acquisition from Providers for Legal<br>Processes</i>,32.0,Regular
1039,7.3594956,7.0398397,46,1039,other,0.25,Social Media Analysis Challenges,<i><br>Challenges and Needs in Social Media<br>Analysis for Law Enforcement and<br>Criminal Justice</i>,21.0,Priority
1040,7.433027,8.058924,-1,1040,traffick,0.25,Noise Point,Noise Point,0.0,Regular
1041,7.297499,6.7370543,45,1041,other,0.25,Data Analysis Challenges,<i><br>Challenges and Solutions in Data<br>Analysis and Scheduling Systems for Law<br>Enforcement Agencies</i>,15.0,Regular
1042,7.295589,6.995594,46,1042,other,0.25,Social Media Analysis Challenges,<i><br>Challenges and Needs in Social Media<br>Analysis for Law Enforcement and<br>Criminal Justice</i>,21.0,Priority
1043,7.835487,7.3263845,37,1043,other,0.25,Digital Investigations,<i><br>Challenges and Solutions in Law<br>Enforcement's Use of Social Media and<br>Digital Data</i>,16.0,Regular
1044,7.7620244,7.4376235,37,1044,other,0.25,Digital Investigations,<i><br>Challenges and Solutions in Law<br>Enforcement's Use of Social Media and<br>Digital Data</i>,16.0,Regular
1045,9.079627,7.1322465,49,1045,other,0.25,Data Acquisition Challenges,<i><br>Challenges and Solutions in Data<br>Acquisition from Providers for Legal<br>Processes</i>,32.0,Regular
1046,8.869678,7.1603985,49,1046,other,0.25,Data Acquisition Challenges,<i><br>Challenges and Solutions in Data<br>Acquisition from Providers for Legal<br>Processes</i>,32.0,Regular
1047,8.954395,7.101063,49,1047,other,0.25,Data Acquisition Challenges,<i><br>Challenges and Solutions in Data<br>Acquisition from Providers for Legal<br>Processes</i>,32.0,Regular
1048,8.890902,7.0937877,49,1048,other,0.25,Data Acquisition Challenges,<i><br>Challenges and Solutions in Data<br>Acquisition from Providers for Legal<br>Processes</i>,32.0,Regular
1049,9.087965,6.4166164,-1,1049,other,0.25,Noise Point,Noise Point,0.0,Regular
1050,8.787143,7.134172,49,1050,other,0.25,Data Acquisition Challenges,<i><br>Challenges and Solutions in Data<br>Acquisition from Providers for Legal<br>Processes</i>,32.0,Regular
1051,8.563288,7.0052314,49,1051,other,0.25,Data Acquisition Challenges,<i><br>Challenges and Solutions in Data<br>Acquisition from Providers for Legal<br>Processes</i>,32.0,Regular
1052,8.718617,7.410066,49,1052,tech,0.25,Data Acquisition Challenges,<i><br>Challenges and Solutions in Data<br>Acquisition from Providers for Legal<br>Processes</i>,32.0,Regular
1053,8.658597,7.331723,49,1053,other,0.25,Data Acquisition Challenges,<i><br>Challenges and Solutions in Data<br>Acquisition from Providers for Legal<br>Processes</i>,32.0,Regular
1054,9.021904,7.2323265,49,1054,other,0.25,Data Acquisition Challenges,<i><br>Challenges and Solutions in Data<br>Acquisition from Providers for Legal<br>Processes</i>,32.0,Regular
1055,8.758587,6.960353,49,1055,other,0.25,Data Acquisition Challenges,<i><br>Challenges and Solutions in Data<br>Acquisition from Providers for Legal<br>Processes</i>,32.0,Regular
1056,8.7786665,6.8845954,49,1056,other,0.25,Data Acquisition Challenges,<i><br>Challenges and Solutions in Data<br>Acquisition from Providers for Legal<br>Processes</i>,32.0,Regular
1057,8.614267,7.3538585,49,1057,other,0.25,Data Acquisition Challenges,<i><br>Challenges and Solutions in Data<br>Acquisition from Providers for Legal<br>Processes</i>,32.0,Regular
1058,8.889816,6.604095,-1,1058,tech,0.25,Noise Point,Noise Point,0.0,Regular
1059,8.233287,6.2798944,47,1059,other,0.25,Data Access,"<i><br>Improving Access to Centralized<br>Databases for State and Local Agencies:<br>Balancing Security, Privacy, and Public<br>Access</i>",16.0,Regular
1060,8.291168,6.165146,47,1060,other,0.25,Data Access,"<i><br>Improving Access to Centralized<br>Databases for State and Local Agencies:<br>Balancing Security, Privacy, and Public<br>Access</i>",16.0,Regular
1061,8.817974,7.262914,49,1061,other,0.25,Data Acquisition Challenges,<i><br>Challenges and Solutions in Data<br>Acquisition from Providers for Legal<br>Processes</i>,32.0,Regular
1062,8.661194,7.0508986,49,1062,other,0.25,Data Acquisition Challenges,<i><br>Challenges and Solutions in Data<br>Acquisition from Providers for Legal<br>Processes</i>,32.0,Regular
1063,8.469668,7.3962812,-1,1063,other,0.25,Noise Point,Noise Point,0.0,Regular
1064,7.7711196,6.7230425,48,1064,other,0.25,Crime Integration,"<i><br>Improving Crime Data Integration, Cross-<br>Jurisdictional Cooperation, and<br>Cybercrime Investigation Methods</i>",12.0,Regular
1065,8.662521,7.4169893,49,1065,other,0.25,Data Acquisition Challenges,<i><br>Challenges and Solutions in Data<br>Acquisition from Providers for Legal<br>Processes</i>,32.0,Regular
1066,8.707589,7.2160316,49,1066,tech,0.25,Data Acquisition Challenges,<i><br>Challenges and Solutions in Data<br>Acquisition from Providers for Legal<br>Processes</i>,32.0,Regular
1067,8.641551,7.1166887,49,1067,other,0.25,Data Acquisition Challenges,<i><br>Challenges and Solutions in Data<br>Acquisition from Providers for Legal<br>Processes</i>,32.0,Regular
1068,8.617253,7.2344265,49,1068,other,0.25,Data Acquisition Challenges,<i><br>Challenges and Solutions in Data<br>Acquisition from Providers for Legal<br>Processes</i>,32.0,Regular
1069,8.740263,7.066776,49,1069,other,0.25,Data Acquisition Challenges,<i><br>Challenges and Solutions in Data<br>Acquisition from Providers for Legal<br>Processes</i>,32.0,Regular
1070,8.58698,7.0796075,49,1070,other,0.25,Data Acquisition Challenges,<i><br>Challenges and Solutions in Data<br>Acquisition from Providers for Legal<br>Processes</i>,32.0,Regular
1071,9.185596,6.918117,-1,1071,other,0.25,Noise Point,Noise Point,0.0,Regular
1072,9.611578,6.8190265,51,1072,other,0.25,Evidence Management,"<i><br>Challenges and Improvement Strategies in<br>Evidence Management: Compliance,<br>Storage, Retention, and Accessibility</i>",11.0,Regular
1073,8.713734,6.8982515,49,1073,other,0.25,Data Acquisition Challenges,<i><br>Challenges and Solutions in Data<br>Acquisition from Providers for Legal<br>Processes</i>,32.0,Regular
1074,7.8183503,6.733958,48,1074,other,0.25,Crime Integration,"<i><br>Improving Crime Data Integration, Cross-<br>Jurisdictional Cooperation, and<br>Cybercrime Investigation Methods</i>",12.0,Regular
1075,8.740841,7.056094,49,1075, polic,0.25,Data Acquisition Challenges,<i><br>Challenges and Solutions in Data<br>Acquisition from Providers for Legal<br>Processes</i>,32.0,Regular
1076,8.2262335,6.2983203,47,1076,other,0.25,Data Access,"<i><br>Improving Access to Centralized<br>Databases for State and Local Agencies:<br>Balancing Security, Privacy, and Public<br>Access</i>",16.0,Regular
1077,7.8594975,5.69805,42,1077,tdv,0.25,Data Governance,<i><br>Addressing Challenges and Enhancing Data<br>Sharing and Interoperability in<br>Government Agencies</i>,22.0,Regular
1078,8.670293,7.148652,49,1078,other,0.25,Data Acquisition Challenges,<i><br>Challenges and Solutions in Data<br>Acquisition from Providers for Legal<br>Processes</i>,32.0,Regular
1079,9.148837,6.9434366,-1,1079,other,0.25,Noise Point,Noise Point,0.0,Regular
1080,9.200842,6.318702,39,1080,tech,0.25,Technological Adaptation,<i><br>Challenges and Needs in Adapting Legal<br>Doctrines and Rights to Contemporary<br>Technologies and Surveillance Methods</i>,12.0,Regular
1081,8.450772,7.015301,-1,1081,tech,0.25,Noise Point,Noise Point,0.0,Regular
1082,8.957979,6.7769055,-1,1082,other,0.25,Noise Point,Noise Point,0.0,Regular
1083,7.7313023,8.2695,27,1083,tdv,0.25,Video Management,"<i><br>Improving Video Data Management,<br>Analytics, and Standards in Civil<br>Service</i>",25.0,Priority
1084,7.689301,8.018219,27,1084,other,0.25,Video Management,"<i><br>Improving Video Data Management,<br>Analytics, and Standards in Civil<br>Service</i>",25.0,Priority
1085,7.1148477,8.29334,-1,1085,other,0.25,Noise Point,Noise Point,0.0,Regular
1086,7.4786673,8.318722,27,1086,other,0.25,Video Management,"<i><br>Improving Video Data Management,<br>Analytics, and Standards in Civil<br>Service</i>",25.0,Priority
1087,7.7998486,7.6575093,-1,1087,other,0.25,Noise Point,Noise Point,0.0,Regular
1088,7.491045,8.477047,27,1088,other,0.25,Video Management,"<i><br>Improving Video Data Management,<br>Analytics, and Standards in Civil<br>Service</i>",25.0,Priority
1089,6.126456,7.879405,-1,1089,other,0.25,Noise Point,Noise Point,0.0,Regular
1090,7.517989,6.121338,45,1090,other,0.25,Data Analysis Challenges,<i><br>Challenges and Solutions in Data<br>Analysis and Scheduling Systems for Law<br>Enforcement Agencies</i>,15.0,Regular
1091,7.3331227,6.184322,45,1091,other,0.25,Data Analysis Challenges,<i><br>Challenges and Solutions in Data<br>Analysis and Scheduling Systems for Law<br>Enforcement Agencies</i>,15.0,Regular
1092,7.565074,5.8411574,42,1092,other,0.25,Data Governance,<i><br>Addressing Challenges and Enhancing Data<br>Sharing and Interoperability in<br>Government Agencies</i>,22.0,Regular
1093,7.0576305,6.1154513,-1,1093,tech,0.25,Noise Point,Noise Point,0.0,Regular
1094,6.603736,6.7939053,41,1094,other,0.25,Law Enforcement Enhancement,"<i><br>Enhancing Law Enforcement Operations:<br>Public Perception, Officer Safety, and<br>Technological Advancements</i>",51.0,Priority
1095,7.730807,8.269299,27,1095,other,0.25,Video Management,"<i><br>Improving Video Data Management,<br>Analytics, and Standards in Civil<br>Service</i>",25.0,Priority
1096,7.8449616,8.064081,27,1096,tdv,0.25,Video Management,"<i><br>Improving Video Data Management,<br>Analytics, and Standards in Civil<br>Service</i>",25.0,Priority
1097,8.170353,7.0200696,-1,1097,other,0.25,Noise Point,Noise Point,0.0,Regular
1098,7.714922,8.27977,27,1098, polic,0.25,Video Management,"<i><br>Improving Video Data Management,<br>Analytics, and Standards in Civil<br>Service</i>",25.0,Priority
1099,6.0202646,7.960875,24,1099,other,0.25,Technological Advancements,"<i><br>Advanced Technologies in Enhancing<br>Public Safety and Community Corrections:<br>Applications, Challenges, and Future<br>Research</i>",24.0,Regular
1100,5.985191,8.213592,24,1100,stress,0.25,Technological Advancements,"<i><br>Advanced Technologies in Enhancing<br>Public Safety and Community Corrections:<br>Applications, Challenges, and Future<br>Research</i>",24.0,Regular
1101,7.7108235,8.328262,27,1101,other,0.25,Video Management,"<i><br>Improving Video Data Management,<br>Analytics, and Standards in Civil<br>Service</i>",25.0,Priority
1102,6.0410547,7.9875994,24,1102,other,0.25,Technological Advancements,"<i><br>Advanced Technologies in Enhancing<br>Public Safety and Community Corrections:<br>Applications, Challenges, and Future<br>Research</i>",24.0,Regular
1103,7.7339664,8.249844,27,1103,other,0.25,Video Management,"<i><br>Improving Video Data Management,<br>Analytics, and Standards in Civil<br>Service</i>",25.0,Priority
1104,5.9981484,7.995155,24,1104, polic,0.25,Technological Advancements,"<i><br>Advanced Technologies in Enhancing<br>Public Safety and Community Corrections:<br>Applications, Challenges, and Future<br>Research</i>",24.0,Regular
1105,9.06949,5.780766,43,1105,other,0.25,Digital Justice,<i><br>Addressing the Challenges and Needs of<br>the Justice System in the Age of Digital<br>Data Overload</i>,12.0,Priority
1106,8.865106,5.733536,40,1106,other,0.25,Forensic Backlog,<i><br>Addressing Forensic Backlogs: Strategies<br>for Efficiency and Justice Improvement</i>,11.0,Priority
1107,9.006271,5.823094,43,1107,other,0.25,Digital Justice,<i><br>Addressing the Challenges and Needs of<br>the Justice System in the Age of Digital<br>Data Overload</i>,12.0,Priority
1108,5.0103726,4.440716,15,1108,other,0.25,Recruitment Challenges,"<i><br>Challenges and Strategies in<br>Recruitment, Retention, and Supervision<br>within Agencies</i>",26.0,Regular
1109,7.0032105,5.583518,33,1109,other,0.25,Operations Enhancement,"<i><br>Improving Agency Operations through<br>Technology, Data, and Evidence-Based<br>Research</i>",30.0,Regular
1110,10.149179,4.2557454,-1,1110,other,0.25,Noise Point,Noise Point,0.0,Regular
1111,4.843764,4.460596,15,1111,other,0.25,Recruitment Challenges,"<i><br>Challenges and Strategies in<br>Recruitment, Retention, and Supervision<br>within Agencies</i>",26.0,Regular
1112,5.0798764,4.685122,-1,1112,other,0.25,Noise Point,Noise Point,0.0,Regular
1113,9.269817,4.7957683,35,1113,other,0.25,Court Reform,"<i><br>Reforming the Court System: Enhancing<br>Efficiency through Negotiation,<br>Restorative Justice, and Technological<br>Innovations</i>",10.0,Regular
1114,5.255239,5.1294007,-1,1114,other,0.25,Noise Point,Noise Point,0.0,Regular
1115,5.351644,5.1655884,-1,1115,other,0.25,Noise Point,Noise Point,0.0,Regular
1116,9.647597,6.8054,51,1116,other,0.25,Evidence Management,"<i><br>Challenges and Improvement Strategies in<br>Evidence Management: Compliance,<br>Storage, Retention, and Accessibility</i>",11.0,Regular
1117,6.371878,6.802513,41,1117,other,0.25,Law Enforcement Enhancement,"<i><br>Enhancing Law Enforcement Operations:<br>Public Perception, Officer Safety, and<br>Technological Advancements</i>",51.0,Priority
1118,5.278173,5.5132284,-1,1118,other,0.25,Noise Point,Noise Point,0.0,Regular
1119,8.807773,5.0077443,44,1119,tech,0.25,Court Technology Challenges,<i><br>Challenges and Solutions for Integrating<br>Modern Technology in the Court System</i>,52.0,Regular
1120,6.850442,5.4140315,33,1120,other,0.25,Operations Enhancement,"<i><br>Improving Agency Operations through<br>Technology, Data, and Evidence-Based<br>Research</i>",30.0,Regular
1121,6.030827,5.9427934,5,1121,tech,0.25,Translation Technologies,<i><br>Advancements and Challenges in<br>Translation Technologies for<br>Multilingual Agencies</i>,9.0,Regular
1122,5.2205133,5.0847034,-1,1122,other,0.25,Noise Point,Noise Point,0.0,Regular
1123,6.9472356,5.7767143,33,1123,tech,0.25,Operations Enhancement,"<i><br>Improving Agency Operations through<br>Technology, Data, and Evidence-Based<br>Research</i>",30.0,Regular
1124,6.5236745,6.188818,34,1124,other,0.25,Collaboration Enhancement,<i><br>Enhancing Collaboration and Coordination<br>for Crisis Management and Innovation</i>,13.0,Priority
1125,7.184848,5.73978,33,1125,other,0.25,Operations Enhancement,"<i><br>Improving Agency Operations through<br>Technology, Data, and Evidence-Based<br>Research</i>",30.0,Regular
1126,6.3836393,5.707132,-1,1126,other,0.25,Noise Point,Noise Point,0.0,Regular
1127,6.8170314,5.3521857,33,1127,other,0.25,Operations Enhancement,"<i><br>Improving Agency Operations through<br>Technology, Data, and Evidence-Based<br>Research</i>",30.0,Regular
1128,6.7272067,5.585523,33,1128,other,0.25,Operations Enhancement,"<i><br>Improving Agency Operations through<br>Technology, Data, and Evidence-Based<br>Research</i>",30.0,Regular
1129,3.1227689,3.8317568,1,1129,other,0.25,Dynamic Risk Assessment,<i><br>Improving Case Management Systems: The<br>Need for Dynamic Risk Assessment Tools<br>and Validation Techniques</i>,17.0,Priority
1130,7.539477,5.2753057,-1,1130, polic,0.25,Noise Point,Noise Point,0.0,Regular
1131,6.706688,5.446287,33,1131,other,0.25,Operations Enhancement,"<i><br>Improving Agency Operations through<br>Technology, Data, and Evidence-Based<br>Research</i>",30.0,Regular
1132,9.65624,6.712356,51,1132,other,0.25,Evidence Management,"<i><br>Challenges and Improvement Strategies in<br>Evidence Management: Compliance,<br>Storage, Retention, and Accessibility</i>",11.0,Regular
1133,4.463653,4.4414577,16,1133,other,0.25,Correctional Workforce Challenges,"<i><br>Challenges and Needs in the Correctional<br>Workforce: Recruitment, Training,<br>Retention, and Public Perception</i>",44.0,Regular
1134,4.8531904,4.348484,15,1134,mentor,0.25,Recruitment Challenges,"<i><br>Challenges and Strategies in<br>Recruitment, Retention, and Supervision<br>within Agencies</i>",26.0,Regular
1135,4.8350153,5.5592456,-1,1135,other,0.25,Noise Point,Noise Point,0.0,Regular
1136,5.0925293,5.0515485,-1,1136, polic,0.25,Noise Point,Noise Point,0.0,Regular
1137,4.2403316,4.609213,16,1137,other,0.25,Correctional Workforce Challenges,"<i><br>Challenges and Needs in the Correctional<br>Workforce: Recruitment, Training,<br>Retention, and Public Perception</i>",44.0,Regular
1138,4.3147583,5.0958714,16,1138,other,0.25,Correctional Workforce Challenges,"<i><br>Challenges and Needs in the Correctional<br>Workforce: Recruitment, Training,<br>Retention, and Public Perception</i>",44.0,Regular
1139,4.461048,4.4994807,16,1139,other,0.25,Correctional Workforce Challenges,"<i><br>Challenges and Needs in the Correctional<br>Workforce: Recruitment, Training,<br>Retention, and Public Perception</i>",44.0,Regular
1140,5.116312,5.026201,-1,1140,other,0.25,Noise Point,Noise Point,0.0,Regular
1141,4.8499246,4.4719796,15,1141,other,0.25,Recruitment Challenges,"<i><br>Challenges and Strategies in<br>Recruitment, Retention, and Supervision<br>within Agencies</i>",26.0,Regular
1142,3.9811974,9.023549,4,1142,drug,0.25,Drug Technologies,<i><br>Advancements in Drug Detection and<br>Monitoring Technologies: Needs and<br>Future Directions</i>,26.0,Regular
1143,3.9839084,9.015601,4,1143,drug,0.25,Drug Technologies,<i><br>Advancements in Drug Detection and<br>Monitoring Technologies: Needs and<br>Future Directions</i>,26.0,Regular
1144,3.934453,9.037343,4,1144,drug,0.25,Drug Technologies,<i><br>Advancements in Drug Detection and<br>Monitoring Technologies: Needs and<br>Future Directions</i>,26.0,Regular
1145,3.9484653,9.019762,4,1145,drug,0.25,Drug Technologies,<i><br>Advancements in Drug Detection and<br>Monitoring Technologies: Needs and<br>Future Directions</i>,26.0,Regular
1146,4.048837,8.979162,4,1146,drug,0.25,Drug Technologies,<i><br>Advancements in Drug Detection and<br>Monitoring Technologies: Needs and<br>Future Directions</i>,26.0,Regular
1147,5.6945686,8.142152,24,1147,other,0.25,Technological Advancements,"<i><br>Advanced Technologies in Enhancing<br>Public Safety and Community Corrections:<br>Applications, Challenges, and Future<br>Research</i>",24.0,Regular
1148,5.046093,8.79682,-1,1148,tech,0.25,Noise Point,Noise Point,0.0,Regular
1149,4.9181986,8.920018,-1,1149, polic,0.25,Noise Point,Noise Point,0.0,Regular
1150,4.5684237,9.108564,25,1150,tech,0.25,Aerial Surveillance,"<i><br>Unmanned Aerial Systems in Surveillance<br>and Perimeter Monitoring: Development,<br>Validation, and Community Concerns</i>",27.0,Priority
1151,5.1106434,9.179061,25,1151,other,0.25,Aerial Surveillance,"<i><br>Unmanned Aerial Systems in Surveillance<br>and Perimeter Monitoring: Development,<br>Validation, and Community Concerns</i>",27.0,Priority
1152,5.1340194,9.1959505,25,1152,other,0.25,Aerial Surveillance,"<i><br>Unmanned Aerial Systems in Surveillance<br>and Perimeter Monitoring: Development,<br>Validation, and Community Concerns</i>",27.0,Priority
1153,5.0436273,6.375961,12,1153,tech,0.25,Correctional Tech Integration,<i><br>Challenges and Solutions in Integrating<br>Technology in Correctional Institutions</i>,18.0,Regular
1154,5.0765285,6.6019382,12,1154,other,0.25,Correctional Tech Integration,<i><br>Challenges and Solutions in Integrating<br>Technology in Correctional Institutions</i>,18.0,Regular
1155,7.2803764,9.78137,0,1155,other,0.25,Communication Technologies,"<i><br>Improving Interoperability and<br>Efficiency in Communication Systems:<br>Multiband Radios, Hybrid Networks, and<br>Security Technologies</i>",30.0,Priority
1156,4.9529676,6.433676,12,1156,other,0.25,Correctional Tech Integration,<i><br>Challenges and Solutions in Integrating<br>Technology in Correctional Institutions</i>,18.0,Regular
1157,5.5582814,6.16248,13,1157,other,0.25,Correctional Analytics,<i><br>Enhancing Offender Monitoring and Data<br>Analysis in Correctional Institutions</i>,17.0,Priority
1158,5.1362996,6.57643,12,1158,other,0.25,Correctional Tech Integration,<i><br>Challenges and Solutions in Integrating<br>Technology in Correctional Institutions</i>,18.0,Regular
1159,5.085687,6.5805473,12,1159,other,0.25,Correctional Tech Integration,<i><br>Challenges and Solutions in Integrating<br>Technology in Correctional Institutions</i>,18.0,Regular
1160,5.0569615,6.4670744,12,1160,other,0.25,Correctional Tech Integration,<i><br>Challenges and Solutions in Integrating<br>Technology in Correctional Institutions</i>,18.0,Regular
1161,5.1656337,4.145182,15,1161,other,0.25,Recruitment Challenges,"<i><br>Challenges and Strategies in<br>Recruitment, Retention, and Supervision<br>within Agencies</i>",26.0,Regular
1162,5.069689,6.5365033,12,1162,other,0.25,Correctional Tech Integration,<i><br>Challenges and Solutions in Integrating<br>Technology in Correctional Institutions</i>,18.0,Regular
1163,4.9613404,5.7189245,-1,1163,other,0.25,Noise Point,Noise Point,0.0,Regular
1164,5.462241,6.3479195,13,1164,other,0.25,Correctional Analytics,<i><br>Enhancing Offender Monitoring and Data<br>Analysis in Correctional Institutions</i>,17.0,Priority
1165,4.9547844,5.731994,-1,1165,other,0.25,Noise Point,Noise Point,0.0,Regular
1166,4.9468327,5.726519,-1,1166,other,0.25,Noise Point,Noise Point,0.0,Regular
1167,4.939298,4.301858,15,1167,other,0.25,Recruitment Challenges,"<i><br>Challenges and Strategies in<br>Recruitment, Retention, and Supervision<br>within Agencies</i>",26.0,Regular
1168,4.9825487,5.727045,-1,1168,other,0.25,Noise Point,Noise Point,0.0,Regular
1169,7.087123,8.569935,26,1169,other,0.25,Video Analytics,<i><br>Utilizing Video Analytics and CCTV for<br>Security and Behavior Management in<br>Institutional Environments</i>,11.0,Priority
1170,5.5784607,6.4377866,13,1170,other,0.25,Correctional Analytics,<i><br>Enhancing Offender Monitoring and Data<br>Analysis in Correctional Institutions</i>,17.0,Priority
1171,3.1487422,3.7579362,1,1171,other,0.25,Dynamic Risk Assessment,<i><br>Improving Case Management Systems: The<br>Need for Dynamic Risk Assessment Tools<br>and Validation Techniques</i>,17.0,Priority
1172,6.6880093,5.4912467,33,1172,other,0.25,Operations Enhancement,"<i><br>Improving Agency Operations through<br>Technology, Data, and Evidence-Based<br>Research</i>",30.0,Regular
1173,2.9707139,8.003829,9,1173,other,0.25,Drug Overdose Strategies,<i><br>Strategies for Reducing Drug Overdose<br>and Improving Treatment in Correctional<br>Facilities</i>,17.0,Priority
1174,2.9972887,7.946058,9,1174, polic,0.25,Drug Overdose Strategies,<i><br>Strategies for Reducing Drug Overdose<br>and Improving Treatment in Correctional<br>Facilities</i>,17.0,Priority
1175,3.0102713,8.026336,9,1175,tribal,0.25,Drug Overdose Strategies,<i><br>Strategies for Reducing Drug Overdose<br>and Improving Treatment in Correctional<br>Facilities</i>,17.0,Priority
1176,2.9248605,7.856125,9,1176,other,0.25,Drug Overdose Strategies,<i><br>Strategies for Reducing Drug Overdose<br>and Improving Treatment in Correctional<br>Facilities</i>,17.0,Priority
1177,3.000434,8.008671,9,1177,other,0.25,Drug Overdose Strategies,<i><br>Strategies for Reducing Drug Overdose<br>and Improving Treatment in Correctional<br>Facilities</i>,17.0,Priority
